City,State,ID
Mount Airy,GA,6
Mount Airy,MD,67
Mount Airy,NC,4
Mount Angel,OR,10
Mount Arlington,NJ,1
Mount Bethel,PA,3
Mount Carmel,PA,1
Mount Carmel,SC,2
Mount Clemens,MI,7
Mount Crawford,VA,34
Mount Croghan,SC,10
Mount Dora,FL,36
Mount Ephraim,NJ,48
Mount Gilead,OH,4
Mount Hamilton,CA,8
Mount Holly,NC,6
Mount Holly,NJ,70
Mount Holly,VT,1
Mount Hood Parkdale,OR,22
Mount Hope,AL,1
Mount Hope,WV,8
Mount Horeb,WI,6
Mount Jackson,VA,33
Mount Joy,PA,50
Mount Juliet,TN,34
Mount Kisco,NY,113
Mount Laurel,NJ,218
Mount Lemmon,AZ,2
Mount Morris,MI,352
Mount Morris,NY,1
Mount Morris,PA,2
Mount Nebo,WV,2
Mount Olive,MS,2
Mount Olive,NC,6
Mount Orab,OH,2
Mount Pleasant,IA,6
Mount Pleasant,MI,5
Mount Pleasant,NC,3
Mount Pleasant,PA,23
Mount Pleasant,SC,85
Mount Pleasant,TX,6
Mount Pleasant,UT,13
Mount Pleasant,WI,6
Mount Pleasant Mills,PA,3
Mount Pocono,PA,1
Mount Prospect,IL,13
Mount Pulaski,IL,1
Mount Rainier,MD,1
Mount Royal,NJ,1
Mount Shasta,CA,4
Mount Sidney,VA,6
Mount Sinai,NY,11
Mount Solon,VA,3
Mount Sterling,IL,1
Mount Sterling,KY,4
Mount Sterling,OH,21
Mount Tremper,NY,1
Mount Ulla,NC,1
Mount Union,PA,3
Mount Vernon,AL,8
Mount Vernon,IL,8
Mount Vernon,IN,1
Mount Vernon,KY,3
Mount Vernon,MO,12
Mount Vernon,NY,176
Mount Vernon,OH,3
Mount Vernon,OR,16
Mount Vernon,TX,3
Mount Vernon,WA,102
Mount Victory,OH,5
Mount Washington,KY,2
Mount Wolf,PA,17
Mountain Brk,AL,32
Mountain City,NV,4
Mountain City,TN,2
Mountain Grove,MO,1
Mountain Home,ID,4
Mountain Home,TX,2
Mountain Home,UT,4
Mountain Lake,MN,1
Mountain Lakes,NJ,1
Mountain Ranch,CA,8
Mountain Rest,SC,19
Mountain Top,PA,12
Mountain View,CA,452
Mountainside,NJ,3
Mountlake Terrace,WA,166
Mountville,PA,32
Mountville,SC,16
Moville,IA,1
Moxee,WA,4
Moyock,NC,2
Mt Baldy,CA,16
Muir Beach,CA,7
Mukilteo,WA,21
Mukwonago,WI,4
Mulberry,FL,9
Mulberry Grove,IL,2
Muldraugh,KY,1
Muleshoe,TX,2
Mulhall,OK,1
Mulino,OR,19
Mullan,ID,6
Mullica Hill,NJ,14
Mulliken,MI,3
Mullins,SC,68
Mulvane,KS,1
Mumford,NY,1
Muncie,IN,11
Muncy,PA,9
Mundelein,IL,252
Munds Park,AZ,27
Munfordville,KY,3
Munster,IN,6
Murfreesboro,TN,103
Murphy,ID,3
Murphy,NC,1
Murphy,OR,2
Murphys,CA,23
Murrayville,GA,4
Murrells Inlet,SC,305
Murrieta,CA,272
Murrysville,PA,16
Muscadine,AL,1
Muscatine,IA,1
Muscle Shoals,AL,5
Muscoda,WI,2
Musella,GA,1
Muskegon,MI,48
Muskogee,OK,5
Mustang,OK,87
Myakka City,FL,31
Myers Flat,CA,15
Myerstown,PA,14
Myersville,MD,72
Myrtle,MS,2
Myrtle Beach,SC,1394
Myrtle Creek,OR,120
Myrtle Point,OR,56
Mystic,CT,11
Myton,UT,4
Naches,WA,1
Nacogdoches,TX,7
Nags Head,NC,1
Nahant,MA,1
Nahunta,GA,1
Nampa,ID,30
Nanjemoy,MD,4
Nanticoke,PA,2
Nantucket,MA,1
Nanty Glo,PA,1
Nanuet,NY,249
Napa,CA,394
Napanoch,NY,1
Naperville,IL,138
Naples,FL,333
Naples,ID,1
Naples,NY,2
Napoleon,OH,3
Nappanee,IN,3
Narberth,PA,47
Narragansett,RI,1
Narrows,VA,4
Narvon,PA,13
Naselle,WA,46
Nashport,OH,3
Nashua,IA,4
Nashua,NH,145
Nashville,AR,1
Nashville,GA,1
Nashville,IL,4
Nashville,IN,2
Nashville,MI,1
Nashville,NC,16
Nashville,TN,11900
Nashwauk,MN,2
Nassau,NY,20
Natalia,TX,4
Natchez,MS,9
Natchitoches,LA,1
Nathalie,VA,5
Nathrop,CO,1
Natick,MA,19
National City,CA,290
National Stock Yards,IL,1
Natrona Heights,PA,6
Natural Bridge,VA,37
Naubinway,MI,1
Naugatuck,CT,18
Navarre,FL,52
Nazareth,PA,8
Nebo,WV,1
Nebraska City,NE,3
Nederland,CO,3
Nedrow,NY,9
Needham,MA,26
Needham Heights,MA,39
Needles,CA,9
Needville,TX,1
Neenah,WI,45
Neeses,SC,37
Nehalem,OR,40
Neillsville,WI,4
Nekoosa,WI,4
Nellysford,VA,2
Nelson,MO,4
Nelson,NH,2
Nelsonville,OH,2
Neoga,IL,1
Neola,IA,11
Neosho,MO,1
Neotsu,OR,4
Nephi,UT,92
Neptune,NJ,89
Nesbit,MS,17
Nesconset,NY,16
Nescopeck,PA,2
Neshanic Station,NJ,4
Neshkoro,WI,2
Neskowin,OR,39
Nesmith,SC,7
Netcong,NJ,11
Nettie,WV,1
Nettleton,MS,2
Neuse,NC,1
Nevada,IA,2
Nevada City,CA,88
Neversink,NY,1
Neville,PA,3
Nevis,MN,4
New Albany,IN,106
New Albany,MS,2
New Albany,OH,26
New Albany,PA,1
New Albin,IA,1
New Alexandria,PA,10
New Auburn,WI,1
New Augusta,MS,1
New Baltimore,MI,32
New Bedford,MA,37
New Berlin,IL,4
New Berlin,NY,1
New Berlin,PA,1
New Berlin,WI,47
New Bern,NC,5
New Bethlehem,PA,1
New Bloomfield,PA,2
New Boston,MI,15
New Boston,TX,3
New Braintree,MA,2
New Braunfels,TX,69
New Brighton,PA,2
New Britain,CT,62
New Brunswick,NJ,70
New Buffalo,MI,14
New Canaan,CT,15
New Caney,TX,7
New Canton,VA,4
New Carlisle,OH,14
New Carrollton,MD,2
New Castle,CO,9
New Castle,DE,216
New Castle,IN,10
New Castle,PA,25
New Castle,VA,6
New Church,VA,1
New City,NY,65
New Columbia,PA,22
New Concord,OH,6
New Creek,WV,2
New Cumberland,PA,111
New Cuyama,CA,7
New Edinburg,AR,5
New Egypt,NJ,1
New Ellenton,SC,12
New Fairfield,CT,5
New Florence,MO,9
New Florence,PA,8
New Franken,WI,2
New Franklin,MO,2
New Freedom,PA,36
New Galilee,PA,9
New Germany,MN,4
New Glarus,WI,2
New Gloucester,ME,11
New Hampton,NH,30
New Hampton,NY,7
New Harmony,UT,31
New Hartford,CT,5
New Hartford,NY,27
New Haven,CT,309
New Haven,IL,1
New Haven,IN,9
New Haven,MI,3
New Haven,MO,1
New Hill,NC,28
New Holland,PA,42
New Hope,AL,9
New Hope,PA,3
New Hudson,MI,47
New Hyde Park,NY,43
New Iberia,LA,3
New Ipswich,NH,9
New Kensington,PA,13
New Kent,VA,63
New Lebanon,NY,2
New Lebanon,OH,12
New Lenox,IL,29
New Lexington,OH,2
New Lisbon,WI,9
New London,CT,30
New London,MN,13
New London,MO,1
New London,NH,23
New London,OH,1
New London,WI,11
New Lothrop,MI,8
New Madrid,MO,3
New Market,MD,29
New Market,VA,23
New Matamoras,OH,1
New Meadows,ID,1
New Milford,NJ,2
New Milford,PA,17
New Orleans,LA,971
New Oxford,PA,18
New Palestine,IN,3
New Paltz,NY,43
New Paris,IN,2
New Paris,OH,4
New Park,PA,5
New Philadelphia,OH,2
New Philadelphia,PA,1
New Pine Creek,OR,1
New Plymouth,ID,3
New Plymouth,OH,2
New Port Richey,FL,262
New Prague,MN,11
New Providence,NJ,8
New Providence,PA,9
New Raymer,CO,5
New Richland,MN,2
New Richmond,OH,5
New River,AZ,58
New Roads,LA,1
New Rochelle,NY,209
New Salem,MA,5
New Sharon,ME,1
New Smyrna Beach,FL,55
New Springfield,OH,2
New Stanton,PA,33
New Tazewell,TN,2
New Trier,MN,1
New Tripoli,PA,4
New Ulm,MN,8
New Vienna,IA,1
New Virginia,IA,7
New Waverly,TX,6
New Wilmington,PA,2
New Windsor,MD,1
New Windsor,NY,15
New York,NY,1813
New York Mills,MN,8
New York Mills,NY,7
New Zion,SC,15
Newalla,OK,44
Newark,CA,337
Newark,DE,207
Newark,IL,2
Newark,NJ,748
Newark,NY,3
Newark,OH,18
Newaygo,MI,1
Newberg,OR,138
Newbern,AL,1
Newbern,TN,1
Newberry,FL,13
Newberry,SC,223
Newborn,GA,2
Newburg,MD,4
Newburg,MO,9
Newburg,PA,6
Newburgh,IN,6
Newburgh,NY,217
Newbury,MA,1
Newbury,OH,7
Newbury Park,CA,135
Newburyport,MA,14
Newcastle,CA,61
Newcastle,ME,1
Newcastle,OK,3
Newcastle,WA,2
Newcomb,TN,3
Newfane,NY,2
Newfane,VT,4
Newfield,NJ,4
Newfield,NY,2
Newfields,NH,2
Newfoundland,NJ,11
Newhall,CA,708
Newhall,IA,1
Newington,CT,4
Newland,NC,2
Newman,CA,28
Newman Lake,WA,3
Newmanstown,PA,3
Newnan,GA,114
Newport,AR,2
Newport,KY,118
Newport,ME,3
Newport,MI,14
Newport,MN,94
Newport,OR,58
Newport,PA,9
Newport,RI,12
Newport,TN,17
Newport,VA,1
Newport,VT,2
Newport Beach,CA,37
Newport Center,VT,2
Newport Coast,CA,3
Newport News,VA,394
Newton,GA,1
Newton,IA,30
Newton,KS,1
Newton,MA,55
Newton,MS,5
Newton,NC,21
Newton,NH,1
Newton,NJ,7
Newton,WI,1
Newton,WV,3
Newton Center,MA,21
Newton Falls,OH,10
Newton Grove,NC,10
Newton Highlands,MA,16
Newton Lower Falls,MA,34
Newton Upper Falls,MA,5
Newtonville,MA,6
Newtown,CT,28
Newtown,PA,2
Newtown Square,PA,5
Newville,PA,25
Nezperce,ID,1
Niagara Falls,NY,60
Niagara University,NY,1
Niantic,CT,9
Nicasio,CA,28
Nice,CA,10
Niceville,FL,20
Nicholasville,KY,10
Nichols,NY,2
Nichols,SC,40
Nichols Hills,OK,4
Nicholson,PA,8
Nickelsville,VA,1
Nicktown,PA,1
Nicolaus,CA,24
Nicollet,MN,4
Niles,IL,377
Niles,MI,7
Nine Mile Falls,WA,3
Ninety Six,SC,46
Niota,TN,2
Nipomo,CA,109
Nisswa,MN,1
Nitro,WV,10
Nixa,MO,2
Nixon,NV,3
Nobleboro,ME,1
Noblesville,IN,32
Nokesville,VA,5
Nokomis,FL,25
Nolensville,TN,2
Nooksack,WA,1
Nora,VA,1
Nora Springs,IA,2
Norco,CA,122
Norco,LA,13
Norcross,GA,335
Norden,CA,41
Norfolk,CT,7
Norfolk,MA,2
Norfolk,NE,1
Norfolk,VA,1388
Norlina,NC,19
Normal,IL,5
Normalville,PA,1
Norman,IN,2
Norman,OK,29
Norridge,IL,3
Norridgewock,ME,2
Norris,MT,1
Norris,SC,8
Norris City,IL,1
Norristown,PA,552
North,IN,1
North,SC,68
North Andover,MA,24
North Antelope Valley,CA,1
North Arlington,NJ,3
North Attleboro,MA,17
North Augusta,SC,289
North Aurora,IL,27
North Babylon,NY,50
North Baldwin,NY,2
North Baltimore,OH,6
North Bangor,NY,2
North Barrington,IL,5
North Bayside,OR,12
North Bellmore,NY,3
North Bend,NE,2
North Bend,OH,5
North Bend,OR,60
North Bend,PA,2
North Bend,WA,48
North Benton,OH,2
North Bergen,NJ,94
North Berwick,ME,2
North Billerica,MA,128
North Blenheim,NY,1
North Bloomfield,OH,4
North Bonneville,WA,1
North Branch,MN,87
North Branford,CT,3
North Brentwood,MD,1
North Brunswick,NJ,29
North Canton,OH,26
North Charleston,SC,864
North Chelmsford,MA,9
North Chesterfield,VA,168
North Chicago,IL,218
North Chili,NY,22
North Clarendon,VT,1
North Conway,NH,2
North Creek,NY,3
North Dartmouth,MA,7
North Dighton,MA,1
North Dinwiddie,VA,34
North East,MD,45
North East,PA,7
North Easton,MA,2
North El Dorado,CA,1
North Falmouth,MA,3
North Fork,CA,7
North Fort Myers,FL,285
North Franklin,CT,9
North Garden,VA,10
North Grafton,MA,5
North Grosvenordale,CT,3
North Hampton,NH,36
North Haven,CT,50
North Highlands,CA,230
North Hills,CA,308
North Hollywood,CA,667
North Hudson,NY,2
North Jackson,OH,10
North Kingstown,RI,49
North Lauderdale,FL,4
North Lawrence,NY,2
North Liberty,IA,18
North Lima,OH,3
North Little Rock,AR,43
North Manchester,IN,8
North Mankato,MN,5
North Miami,FL,39
North Miami Beach,FL,52
North Middletown,NJ,1
North Myrtle Beach,SC,21
North Olmsted,OH,24
North Oxford,MA,3
North Palm Beach,FL,4
North Penobscot,ME,1
North Pinal,AZ,1
North Plainfield,NJ,6
North Plains,OR,3
North Port,FL,63
North Powder,OR,53
North Prince George,VA,1
North Providence,RI,2
North Reading,MA,6
North Redington Beach,FL,2
North Richland Hills,TX,61
North Ridgeville,OH,23
North Rose,NY,1
North Royalton,OH,1
North Salem,IN,3
North Salem,NY,101
North Salt Lake,UT,186
North San Juan,CA,7
North Scituate,RI,8
North Smithfield,RI,25
North Stonington,CT,11
North Stratford,NH,1
North Tazewell,VA,3
North Tonawanda,NY,20
North Vernon,IN,6
North Versailles,PA,12
North Wales,PA,198
North Walpole,NH,2
North Washington,ME,1
North Wilkesboro,NC,6
North Windham,CT,3
North Woodstock,NH,7
Northampton,MA,15
Northampton,PA,1
Northborough,MA,17
Northbridge,MA,1
Northbrook,IL,120
Northeast Dallas,TX,5
Northeast Travis,TX,1
Northern Cambria,PA,3
Northfield,CT,1
Northfield,MA,1
Northfield,MN,37
Northfield,NH,4
Northfield,NJ,1
Northfield,OH,1
Northfork,WV,1
Northglenn,CO,6
Northome,MN,2
Northport,AL,397
Northport,NY,16
Northport,WA,1
Northridge,CA,9
Northumberland,PA,7
Northvale,NJ,1
Northville,MI,65
Northville,NY,3
Northwood,IA,2
Northwood,NH,4
Northwood,OH,26
Norton,MA,17
Norton,OH,1
Norton,VA,2
Norton Shores,MI,3
Norwalk,CA,738
Norwalk,CT,196
Norwalk,IA,8
Norwalk,OH,2
Norway,SC,10
Norwell,MA,4
Norwich,CT,29
Norwich,OH,4
Norwich,VT,2
Norwood,GA,13
Norwood,MA,43
Norwood,NC,1
Norwood,OH,2
Norwood Young America,MN,14
Notasulga,AL,11
Noti,OR,25
Nottingham,MD,118
Nottingham,NH,4
Nottingham,PA,7
Nova,OH,1
Novato,CA,256
Novelty,OH,7
Novi,MI,206
Nowata,OK,1
Noxon,MT,1
Nuevo,CA,43
Nunda,NY,2
Nunica,MI,8
Nunn,CO,2
Nunnelly,TN,1
Nutley,NJ,16
Nyack,NY,202
Nyssa,OR,6
O Brien,FL,8
O Brien,OR,6
O Fallon,IL,5
O Fallon,MO,109
O Neals,CA,2
Oak Bay-Port Ludlow,WA,1
Oak Brook,IL,409
Oak City,NC,2
Oak Creek,WI,100
Oak Forest,IL,10
Oak Grove,KY,1
Oak Grove,MO,7
Oak Hall,VA,1
Oak Harbor,WA,23
Oak Hill,FL,7
Oak Hill,OH,1
Oak Hills,CA,18
Oak Lawn,IL,23
Oak Park,CA,5
Oak Park,IL,47
Oak Park,MI,45
Oak Ridge,MO,2
Oak Ridge,NC,3
Oak Ridge,NJ,3
Oak Ridge,TN,3
Oak Run,CA,5
Oak View,CA,24
Oakboro,NC,4
Oakbrook Terrace,IL,37
Oakdale,CA,86
Oakdale,NY,6
Oakdale,PA,5
Oakes,ND,1
Oakfield,GA,7
Oakham,MA,1
Oakhurst,CA,62
Oakhurst,NJ,1
Oakland,CA,2858
Oakland,FL,1
Oakland,KY,1
Oakland,MD,3
Oakland,ME,1
Oakland,MS,3
Oakland,NJ,24
Oakland,OR,104
Oakland City,IN,3
Oakland Gardens,NY,261
Oakland Park,FL,16
Oakley,CA,21
Oakley,MI,4
Oaklyn,NJ,17
Oakman,AL,2
Oakmont,PA,4
Oakridge,OR,102
Oaks,PA,1
Oakton,VA,12
Oakville,CT,6
Oakville,WA,2
Oakwood,GA,3
Oakwood,IL,3
Oakwood,OH,3
Oakwood,TX,1
Oakwood,VA,3
Oberlin,OH,7
Obetz,OH,2
Ocala,FL,624
Occidental,CA,15
Occoquan,VA,1
Ocean,NJ,1
Ocean City,MD,7
Ocean City,NJ,2
Ocean Shores,WA,9
Ocean Springs,MS,64
Ocean View,NJ,18
Oceano,CA,17
Oceanport,NJ,1
Oceanside,CA,286
Oceanside,NY,7
Oceanside-Escondido,CA,1
Ochlocknee,GA,3
Ochopee,FL,34
Ocilla,GA,4
Ocklawaha,FL,8
Ocoee,FL,108
Oconomowoc,WI,36
Oconto,WI,2
Oconto Falls,WI,1
Odem,TX,1
Odenton,MD,8
Odessa,FL,46
Odessa,MO,10
Odessa,TX,29
Odon,IN,1
Odum,GA,2
Offutt AFB,NE,2
Ogden,AR,1
Ogden,UT,836
Ogdensburg,NY,1
Ogdensburg,WI,1
Ogilvie,MN,5
Oglesby,IL,5
Oglethorpe,GA,1
Ogunquit,ME,4
Ohio,IN,1
Ohio City,OH,1
Ohiopyle,PA,2
Oil City,LA,2
Oil City,PA,1
Oilville,VA,17
Ojai,CA,43
Okahumpka,FL,21
Okarche,OK,1
Okatie,SC,143
Okawville,IL,2
Okeana,OH,4
Okeechobee,FL,144
Okemah,OK,3
Okemos,MI,12
Oklahoma City,OK,11759
Oklahoma City Southwest,OK,1
Okmulgee,OK,8
Okolona,AR,1
Oktaha,OK,1
Ola,AR,1
Olalla,WA,4
Olanta,SC,14
Olar,SC,13
Olathe,KS,183
Old Bethpage,NY,1
Old Bridge,NJ,27
Old Chatham,NY,38
Old Fort,NC,26
Old Hickory,TN,122
Old Lyme,CT,23
Old Mill Creek,IL,18
Old Saybrook,CT,12
Old Station,CA,7
Old Tappan,NJ,2
Old Town,FL,5
Old Town,ME,5
Old Westbury,NY,84
Oldsmar,FL,56
Oldtown,MD,1
Olean,NY,4
Oley,PA,1
Olin,NC,4
Olive Branch,MS,15
Olive Hill,KY,1
Olivehurst,CA,59
Oliver Springs,TN,1
Olivet,MI,9
Olivia,MN,3
Olmito,TX,1
Olmsted Twp,OH,1
Olney,MD,2
Olney Springs,CO,1
Olympia,WA,295
Olympic Valley,CA,2
Olyphant,PA,4
Omaha,NE,4633
Omaha,TX,5
Omar,WV,1
Omer,MI,4
Omro,WI,4
Ona,FL,1
Ona,WV,4
Onalaska,WI,19
Onamia,MN,8
Onarga,IL,1
Oneida,NY,9
Oneida,WI,1
Oneonta,AL,146
Oneonta,NY,11
Onley,VA,2
Only,TN,10
Ontario,CA,1396
Ontario,NY,2
Ontario,OR,109
Onyx,CA,2
Oologah,OK,6
Ooltewah,TN,115
Oostburg,WI,3
Opa Locka,FL,246
Opelika,AL,54
Opelousas,LA,10
Oracle,AZ,15
Oradell,NJ,2
Orange,CA,853
Orange,CT,58
Orange,MA,8
Orange,NJ,30
Orange,TX,9
Orange,VA,12
Orange Beach,AL,2
Orange City,FL,30
Orange Cove,CA,9
Orange Grove,TX,1
Orange Park,FL,217
Orangeburg,NY,27
Orangeburg,SC,750
Orangevale,CA,76
Orangeville,IL,1
Orbisonia,PA,4
Orchard,CO,2
Orchard Park,NY,15
Orcutt,CA,4
Orderville,UT,3
Ordway,CO,2
Ore City,TX,1
Oreana,IL,2
Orefield,PA,3
Oregon,IL,1
Oregon,OH,8
Oregon,WI,3
Oregon City,OR,142
Oregon House,CA,4
Oregonia,OH,4
Oreland,PA,35
Orem,UT,203
Orford,NH,3
Orick,CA,11
Orient,NY,1
Orient,OH,22
Orinda,CA,205
Oriskany,NY,10
Oriskany Falls,NY,3
Orland,CA,41
Orland,ME,3
Orland Park,IL,11
Orlando,FL,7349
Orlando,WV,1
Orleans,MA,4
Orleans,VT,1
Orlinda,TN,1
Ormond Beach,FL,114
Oro Grande,CA,19
Oro Valley,AZ,14
Orono,ME,2
Oronoco,MN,7
Orosi,CA,21
Orovada,NV,2
Oroville,CA,158
Orr,MN,2
Orrtanna,PA,2
Orrville,OH,3
Orting,WA,24
Orwell,OH,2
Orwigsburg,PA,2
Osage,MN,4
Osakis,MN,7
Osburn,ID,1
Oscar,LA,1
Osceola,AR,3
Osceola,IA,5
Osceola,IN,1
Osceola,WI,5
Osceola Mills,PA,5
Oshkosh,WI,24
Oskaloosa,IA,2
Osprey,FL,26
Osseo,MN,215
Osseo,WI,13
Ossining,NY,79
Ossipee,NH,2
Osteen,FL,5
Osterville,MA,3
Ostrander,OH,24
Oswegatchie,NY,1
Oswego,IL,10
Oswego,NY,2
Osyka,MS,2
Otego,NY,2
Otis,CO,1
Otis,MA,1
Otis,OR,89
Otis Orchards,WA,2
Otisville,MI,74
Otranto,IA,1
Ottawa,IL,11
Ottawa,OH,1
Ottawa Hills,OH,1
Ottawa Lake,MI,10
Otter Rock,OR,24
Otterbein,IN,1
Ottsville,PA,3
Ottumwa,IA,5
Otway,OH,1
Otwell,IN,2
Ouray,CO,7
Outing,MN,1
Outlook,WA,1
Overgaard,AZ,7
Overland Park,KS,376
Overton,NV,26
Oviedo,FL,79
Owasso,OK,40
Owatonna,MN,31
Owego,NY,6
Owens Cross Roads,AL,30
Owensboro,KY,1
Owings,MD,6
Owings Mills,MD,61
Owingsville,KY,3
Owosso,MI,4
Oxbow,OR,3
Oxford,AL,16
Oxford,CT,10
Oxford,FL,17
Oxford,GA,7
Oxford,IA,4
Oxford,MA,11
Oxford,ME,3
Oxford,MS,51
Oxford,NC,17
Oxford,NJ,14
Oxford,OH,2
Oxford,WI,3
Oxnard,CA,232
Oxon Hill,MD,95
Oyster Bay,NY,2
Ozark,AL,7
Ozark,AR,2
Ozark,MO,5
Ozona,TX,2
Ozone Park,NY,19
Pacheco,CA,9
Pachuta,MS,1
Pacific,MO,19
Pacific,WA,59
Pacific Grove,CA,2
Pacific Junction,IA,1
Pacific Palisades,CA,20
Pacifica,CA,67
Packwood,WA,2
Pacoima,CA,471
Pacolet,SC,28
Paden City,WV,1
Paducah,KY,2
Paeonian Springs,VA,30
Page,AZ,6
Pageland,SC,71
Pagosa Springs,CO,3
Paicines,CA,10
Painesville,OH,13
Paint Rock,AL,3
Painted Post,NY,6
Painter,VA,1
Paisley,FL,3
Paisley,OR,12
Pala,CA,40
Palatine,IL,46
Palatka,FL,24
Palenville,NY,2
Palermo,CA,4
Palestine,AR,6
Palestine,TX,2
Palisade,CO,3
Palisade,MN,1
Palisades,NY,2
Palisades Park,NJ,8
Pall Mall,TN,2
Palm,PA,1
Palm Bay,FL,68
Palm Beach Gardens,FL,281
Palm City,FL,75
Palm Coast,FL,76
Palm Harbor,FL,367
Palm Springs,FL,3
Palmdale,CA,434
Palmer,MA,16
Palmer,TX,6
Palmer Lake,CO,1
Palmetto,FL,178
Palmetto,GA,22
Palmetto Bay,FL,12
Palmview,TX,1
Palmyra,ME,5
Palmyra,NJ,4
Palmyra,NY,1
Palmyra,PA,20
Palmyra,VA,3
Palo Alto,CA,424
Palo Cedro,CA,9
Palos Heights,IL,5
Palos Hills,IL,6
Palos Park,IL,4
Palos Verdes Peninsula,CA,3
Pamplico,SC,52
Pamplin,VA,3
Pana,IL,4
Panaca,NV,1
Panacea,FL,1
Panama City,FL,152
Panama City Beach,FL,41
Pangburn,AR,3
Panguitch,UT,17
Panorama City,CA,7
Paoli,CO,2
Paoli,OK,2
Paoli,PA,1
Papillion,NE,200
Parachute,CO,2
Paradise,CA,16
Paradise,PA,24
Paradise Valley,AZ,47
Paradise Valley,NV,1
Paragonah,UT,36
Paramount,CA,341
Paramus,NJ,148
Pardeeville,WI,2
Paris,TN,1
Paris,TX,1
Paris,VA,4
Parish,NY,3
Park City,IL,3
Park City,UT,210
Park Falls,WI,1
Park Forest,IL,2
Park Hall,MD,2
Park Hills,KY,5
Park Rapids,MN,6
Park Ridge,IL,34
Park Ridge,NJ,4
Park Valley,UT,7
Parker,AZ,7
Parker,CO,185
Parker City,IN,2
Parkers Prairie,MN,1
Parkersburg,WV,7
Parkesburg,PA,5
Parksley,VA,1
Parksville,NY,1
Parksville,SC,1
Parkton,MD,51
Parkville,MD,127
Parlier,CA,13
Parlin,NJ,15
Parma,MI,39
Parowan,UT,8
Parrish,FL,26
Parrott,GA,2
Parrottsville,TN,1
Parsippany,NJ,158
Parsons,KS,1
Parsons,TN,3
Parsonsburg,MD,1
Pasadena,CA,951
Pasadena,MD,23
Pasadena,TX,257
Pascagoula,MS,14
Pasco,WA,2
Paso Robles,CA,124
Pass Christian,MS,12
Passaic,NJ,17
Pataskala,OH,26
Patchogue,NY,50
Paterson,NJ,177
Patoka,IL,2
Patrick,SC,14
Patrick AFB,FL,1
Patrick Springs,VA,1
Patterson,CA,102
Patterson,GA,1
Patterson,LA,1
Patterson,NY,23
Pattersonville,NY,1
Pattison,TX,1
Patton,PA,2
Pattonsburg,MO,1
Paulden,AZ,6
Pauline,SC,27
Pauls Valley,OK,3
Paulsboro,NJ,14
Pavilion,NY,1
Pavo,GA,1
Paw Paw,MI,22
Pawcatuck,CT,2
Pawleys Island,SC,152
Pawling,NY,14
Pawnee,OK,1
Pawtucket,RI,212
Payette,ID,1
Paynes Creek,CA,2
Paynesville,MN,8
Payson,AZ,61
Payson,UT,57
Peabody,MA,118
Peach Bottom,PA,6
Peach Springs,AZ,1
Peachland,NC,2
Peachtree City,GA,11
Peachtree Corners,GA,11
Pearblossom,CA,13
Pearisburg,VA,1
Pearl,MS,50
Pearl River,LA,4
Pearl River,NY,7
Pearland,TX,80
Pearsall,TX,1
Pearson,GA,4
Pebble Beach,CA,25
Pecan Gap,TX,1
Peck,ID,2
Peck,KS,1
Peconic,NY,1
Pecos,TX,18
Peculiar,MO,7
Pedricktown,NJ,19
Peekskill,NY,57
Pegram,TN,7
Pekin,IL,277
Pekin,IN,3
Pelahatchie,MS,6
Pelham,AL,88
Pelham,GA,2
Pelham,NH,21
Pelham,NY,86
Pelham,TN,10
Pelion,SC,44
Pell City,AL,41
Pella,IA,5
Pelzer,SC,201
Pemberton,NJ,5
Pembroke,GA,12
Pembroke,MA,31
Pembroke,NH,1
Pembroke,VA,2
Pembroke Pines,FL,85
Pencil Bluff,AR,1
Pendergrass,GA,1
Pendleton,IN,41
Pendleton,OR,249
Pendleton,SC,113
Penfield,NY,95
Penfield,PA,48
Pengilly,MN,4
Penhook,VA,4
Peninsula,OH,4
Penllyn,PA,2
Penn Laird,VA,3
Penn Valley,CA,31
Penn Valley,PA,20
Penngrove,CA,32
Pennington,NJ,9
Pennington Gap,VA,4
Pennock,MN,1
Penns Grove,NJ,34
Pennsauken,NJ,69
Pennsboro,WV,1
Pennsburg,PA,29
Pennsville,NJ,3
Pennsylvania Furnace,PA,1
Penrose,CO,15
Penryn,CA,23
Pensacola,FL,1099
Pentwater,MI,1
Peoa,UT,1
Peoria,AZ,386
Peoria,IL,27
Peoria Heights,IL,1
Peotone,IL,4
Pepperell,MA,13
Pequea,PA,2
Percival,IA,15
Perdido,AL,7
Perham,MN,2
Peridot,AZ,8
Perkasie,PA,5
Perkinston,MS,8
Perkiomenville,PA,26
Perris,CA,375
Perry,FL,14
Perry,GA,50
Perry,MI,3
Perry,MO,1
Perry,OK,2
Perry Hall,MD,26
Perrysburg,OH,65
Perrysville,IN,2
Perrysville,OH,1
Perryville,AR,2
Perryville,MD,57
Perryville,MO,2
Perth Amboy,NJ,47
Peru,IL,5
Peru,IN,11
Peru,ME,1
Peru,NE,1
Peru,NY,1
Peru,VT,2
Pescadero,CA,19
Peshastin,WA,4
Pesotum,IL,3
Petal,MS,16
Petaluma,CA,520
Peterborough,NH,14
Petersburg,IN,3
Petersburg,KY,18
Petersburg,MI,8
Petersburg,NY,14
Petersburg,OH,1
Petersburg,VA,256
Petoskey,MI,3
Petroleum,WV,1
Petrolia,PA,1
Petrolia,TX,1
Petty,TX,1
Pevely,MO,19
